PATHWAY SORTORDER,BIOCHEMICAL,SUPER PATHWAY,SUB PATHWAY,COMP ID,PLATFORM,CHEMICAL ID,RI,MASS,PUBCHEM,CAS,KEGG,                                      Group HMDB,CB41,CB42,CB43,CB56,CB58,CB59,CB61,CB62,CB63,CB46,CB47,CB48,CB49,CB50,CB51,CB52,CB53,CB54
274,N-formylanthranilic acid,Amino Acid,Tryptophan Metabolism,43549,LC/MS Polar,100004561,900,164.0353,101399,3342-77-6,C05653,HMDB0004089,0.9889,0.7516,1.0086,0.9138,0.9726,0.5669,1.1371,0.8185,0.9915,0.9615,1.2051,1.1391,1.0085,1.1253,1.5777,0.864,1.3956,1.8453
437,N-formylmethionine,Amino Acid,"Methionine, Cysteine, SAM and Taurine Metabolism",2829,LC/MS Neg,194,1543.8,176.0387,439750,4289-98-9,C03145,HMDB0001015,1.233,1.5439,0.5533,0.6393,0.7382,0.6384,1.4353,1.0205,1.0459,0.7602,1.8263,1.0539,0.9795,0.9308,0.5284,3.2704,1.0256,0.8491
227,N-formylphenylalanine,Amino Acid,Tyrosine Metabolism,48433,LC/MS Neg,100006056,2360,192.0666,7064571;759256,13200-85-6,,HMDB0240317,1.6749,1.3279,0.7086,0.6228,1,1.0579,2.0093,1.453,1.8265,0.9458,0.6175,1.0524,0.6175,0.7151,0.9003,0.9302,0.7175,1.3156
1434,N-glycolylneuraminate,Carbohydrate,Aminosugar Metabolism,37123,LC/MS Pos Early,100001491,636,326.1082,123802,1113-83-3,C03410,HMDB0000833,0.9714,1.0669,0.9942,1.1014,1.7635,0.9605,1.6866,2.6546,2.4471,1.2747,0.6308,0.6813,1.0058,0.8648,0.482,1.5388,0.9542,0.7627
518,N-methylproline,Amino Acid,Urea cycle; Arginine and Proline Metabolism,37431,LC/MS Pos Early,100001956,1335,130.0863,643474,475-11-6,,HMDB0094696,0.4952,0.6221,0.6074,1.027,0.973,0.8941,0.7532,0.9253,0.8459,1.546,1.8742,1.3338,1.4006,1.885,0.7678,1.1802,2.063,2.2709
521,N-monomethylarginine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,43586,LC/MS Pos Early,100004488,2845,189.1346,132862,53308-83-1,C03884,HMDB0029416,0.793,0.4976,1.1814,1.3342,1.253,1.0634,1.4141,1.1939,1.2448,0.9366,0.9079,0.5739,0.9216,0.493,0.9112,0.5163,1.2999,1.23
1817,N-octanoylglycine,Lipid,Fatty Acid Metabolism (Acyl Glycine),43502,LC/MS Neg,100003940,4335.4,200.1292,84290,14246-53-8,,HMDB0000832,0.3657,1.1578,0.1933,0.701,0.4962,0.8994,0.8192,1.5125,0.9879,0.6885,0.8253,1.0121,1.7769,1.0263,2.8768,17.0445,2.0358,2.1804
3011,N-palmitoyl-phytosphingosine (t18:0/16:0),Lipid,Dihydroceramides,62881,LC/MS Pos Late,100019761,2632,556.5299,10506988,,,HMDB0010697,0.9844,0.5746,1.2785,0.5746,1.2804,0.7469,1.4452,0.7916,1.3585,0.5746,0.8542,0.5746,0.5746,0.5746,0.7532,1.0156,1.0337,0.5746
3009,N-palmitoyl-sphinganine (d18:0/16:0),Lipid,Dihydroceramides,52604,LC/MS Pos Late,100009028,3090,540.535,5283572,5966-29-0,,HMDB11760,1.2011,1.321,1.8044,0.5443,1.3069,1.0292,1.4492,0.6461,1.263,1.0266,1.0191,0.9809,0.3609,0.6676,0.4695,0.3136,0.8833,0.6234
3021,N-palmitoyl-sphingosine (d18:1/16:0),Lipid,Ceramides,44877,LC/MS Pos Late,1518,2893,538.5194,5283564,24696-26-2,,HMDB0004949,1.1817,1.2462,1.374,1.2352,1.3741,0.9701,1.5352,1.0299,1.44,0.6497,0.6442,0.7056,0.8702,0.777,0.8322,0.9422,1.1066,0.8502
3025,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,Ceramides,54979,LC/MS Pos Late,1547,3392,566.5507,5283565,104404-17-3,,HMDB0004950,0.6759,0.9965,1.0042,1.6338,0.9705,0.7989,1.4402,1.0035,1.0049,0.6759,0.6759,0.6759,0.7206,0.6759,0.8709,0.6904,2.8871,2.3866
4322,N1-Methyl-2-pyridone-5-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,40469,LC/MS Neg,100001468,1668,151.0513,69698,701-44-0,C05842,HMDB0004193,1.0837,0.9199,0.8979,1.1306,0.8528,0.8141,1.8236,1.4375,1.5733,0.879,0.7898,0.9822,0.758,0.6329,1.1157,1.6008,1.0525,1.0178
4323,N1-Methyl-4-pyridone-3-carboxamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,57584,LC/MS Pos Early,100001469,1260,153.0659,440810,769-49-3,C05843,HMDB0004194,0.9616,1.0765,0.9108,1.3639,0.844,0.8928,1.71,1.4368,1.5828,0.8314,0.7387,0.9877,0.8185,0.619,1.0938,1.7802,1.0123,1.0442
4151,1-methyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",15650,LC/MS Pos Early,1242,2120,282.1197,27476,15763-06-1,C02494,HMDB0003331,0.8709,1.3418,0.6939,1.228,0.8845,1.011,1.2367,1.3148,1.1964,0.8507,0.8245,0.989,1.2222,0.9343,0.8068,2.0343,1.2289,0.9796
4124,N1-methylinosine,Nucleotide,"Purine Metabolism, (Hypo)Xanthine/Inosine containing",48351,LC/MS Pos Early,100001409,1430,283.1037,650095,20245-33-4,,HMDB0002721,0.6475,0.462,0.777,0.9524,0.462,1.3094,1.6015,1.9507,1.5116,1.0254,0.462,0.8996,1.0008,0.833,0.9992,1.3347,1.6073,0.8287
510,"N2,N5-diacetylornithine",Amino Acid,Urea cycle; Arginine and Proline Metabolism,43591,LC/MS Neg,100004575,1367,215.1037,65977,39825-23-5,,,1.7287,1.8262,0.8979,1.0183,1.2114,0.8972,1.849,1.2115,1.5944,0.8277,1.2338,0.9167,0.9817,0.7544,0.6955,2.0875,0.8964,0.6065
111,"N2,N6-diacetyllysine",Amino Acid,Lysine Metabolism,48455,LC/MS Neg,100006124,1604,229.1194,91827,499-86-5,,,1.5236,1.2835,1.0444,0.995,1.1205,0.9782,1.4106,0.9166,1.0479,0.8295,1.2167,0.9282,0.7996,0.7814,0.8174,1.4827,0.9389,1.005
110,"N2-acetyl,N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,63254,LC/MS Pos Early,100020545,2172,217.1547,,,,,1.1464,0.5964,0.761,1.5055,0.5964,0.7709,1.2207,1.125,2.1613,0.875,0.8717,0.5964,0.5964,0.5964,0.5964,0.5964,0.7845,1.5552
106,N2-acetyllysine,Amino Acid,Lysine Metabolism,36751,LC/MS Polar,100001721,3372.6,187.1088,92907,1946-82-3,C12989,HMDB0000446,0.7475,0.6853,0.5706,0.6302,1.6083,0.5706,1.8776,0.8497,1.4711,1.0236,0.5706,1,0.97,1.0975,0.5706,0.9026,1.1652,1.9496
4254,N4-acetylcytidine,Nucleotide,"Pyrimidine Metabolism, Cytidine containing",35130,LC/MS Neg,100001413,2040,284.0888,107461,3768-18-1,,HMDB0005923,0.9925,0.7678,0.4031,1.5475,1.0492,0.7944,1.5398,1.5509,1.3168,0.8809,0.6717,0.76,0.9694,1.0075,0.6319,1.2754,1.7191,1.1211
116,"N6,N6,N6-trimethyllysine",Amino Acid,Lysine Metabolism,1498,LC/MS Pos Early,189,2825,189.1598,440120,23284-33-5,C03793,HMDB0001325,1.3238,1.3147,1.6544,0.9747,0.8505,0.7313,0.9509,1.9485,1.6224,0.9995,0.9565,1.4066,0.8739,0.7292,1.0005,0.9073,1.0431,1.0811
115,"N6,N6-dimethyllysine",Amino Acid,Lysine Metabolism,62862,LC/MS Pos Early,100020417,2831,175.1441,193344,2259-86-1,C05545,HMDB0013287,0.8794,0.9271,0.8027,1.2808,1.1204,0.79,1.4821,1.2475,1.3101,1.0767,0.5191,0.8452,1.0403,0.9398,0.8992,0.9597,1.3981,1.2722
107,N6-acetyllysine,Amino Acid,Lysine Metabolism,36752,LC/MS Polar,100001734,2612.6,187.1088,92832,692-04-6,C02727,HMDB0000206,0.7457,1.0074,0.7802,0.8287,1.3349,0.8635,1.5199,0.9926,1.4245,1.1896,0.8363,1.0816,0.974,0.9829,0.8669,1.373,1.3203,1.7744
4162,N6-carbamoylthreonyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",35157,LC/MS Neg,100001415,2164,411.127,161466,24719-82-2,,HMDB0041623,0.4957,0.5404,0.6116,1.2805,1.0288,0.8326,1.5359,1.3686,1.2907,0.4832,0.9712,0.7705,1.096,0.6962,0.9564,1.3079,1.476,1.5443
114,N6-methyllysine,Amino Acid,Lysine Metabolism,62860,LC/MS Pos Early,100003415,2831,161.1285,164795,1188-07-4,C02728,HMDB0002038,0.794,0.9738,0.7675,1.2874,1.2895,1.0051,1.1624,0.9949,1.1253,1.109,0.8628,0.84,0.9664,0.9071,0.9811,1.096,1.5274,1.1629
4172,N6-succinyladenosine,Nucleotide,"Purine Metabolism, Adenine containing",48130,LC/MS Neg,100001664,940,382.1004,165243,4542-23-8,,HMDB0000912,0.8345,0.8345,0.8345,0.8345,0.8345,0.8345,2.2875,0.8711,1.4333,0.8345,0.8345,0.8345,0.9188,0.8345,0.8345,1.0812,0.8345,0.8345
1889,nervonoylcarnitine (C24:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",57531,LC/MS Pos Late,100015846,1602,510.4517,,,,,0.5466,1.215,0.5466,0.7479,0.5466,0.5466,1.0274,1.0043,0.5466,0.5466,0.9334,1.5185,1.7476,0.9957,0.5466,0.9226,1.0617,0.9511
4302,nicotinamide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,594,LC/MS Pos Early,432,1942,123.0553,936,98-92-0,C00153,HMDB0001406,1.0324,0.541,0.9669,0.6253,1.1364,0.6618,1.2196,1.3519,1.4878,1.3473,0.8297,1.1277,0.8291,0.8058,0.8576,1.3607,1.1855,0.9676
4313,nicotinamide N-oxide,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,39582,LC/MS Pos Early,100002763,877,139.0502,72661,1986-81-8,,HMDB0002730,0.4844,0.5924,1.0251,1.0922,0.8257,0.9782,1.7256,1.4395,1.0218,1.1824,0.864,1.1336,0.7111,0.6235,0.8773,1.7681,2.0029,0.5693
4305,nicotinamide riboside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,33013,LC/MS Pos Early,100001310,2040,255.0976,439924,1341-23-7,C03150,HMDB0000855,0.8184,0.3857,0.3857,0.7532,0.979,0.3857,0.984,1.2041,2.2817,0.3857,0.5713,1.6157,1.0366,0.3857,0.3857,0.3857,1.016,1.2575
4300,nicotinate ribonucleoside,Cofactors and Vitamins,Nicotinate and Nicotinamide Metabolism,33471,LC/MS Pos Early,100001316,1536,256.0816,161233,2625-49-2,C05841,HMDB0006809,1.8449,0.9395,0.802,0.926,1.4837,0.6117,1.4963,1.226,1.1131,0.784,0.8322,0.8815,0.637,0.7543,1.0605,2.0147,1.4004,1.7505
1565,nisinate (24:6n3),Lipid,Long Chain Polyunsaturated Fatty Acid (n3 and n6),57810,LC/MS Neg,100015785,5657,355.2643,11792612,68378-49-4,,HMDB0013025,0.7748,0.4739,1.0477,1.4142,0.4653,0.9523,1.8577,1.2578,0.4663,0.632,0.6543,1.2131,0.8546,1.2448,1.2986,0.3485,1.1847,1.7157
1516,nonadecanoate (19:0),Lipid,Long Chain Saturated Fatty Acid,1356,LC/MS Neg,892,6068,297.2799,12591,646-30-0,C16535,HMDB0000772,1.3201,0.7543,1.4018,1.0869,0.6793,0.8846,1.0013,1.0513,0.6273,0.922,1.1406,1.2097,0.8147,1.3067,0.9978,0.5244,0.9987,1.6599
4556,o-cresol sulfate,Xenobiotics,Benzoate Metabolism,36845,LC/MS Neg,100001806,2796,187.0071,11615528,,,HMDB0011635,1.4697,0.7184,0.8713,0.8303,1.0678,0.6259,1.2241,1.6246,0.6259,1.4014,1.3877,0.8884,0.6259,1.2847,0.6259,0.9322,0.6259,0.6956
6086,O-sulfo-L-tyrosine,Xenobiotics,Chemical,45413,LC/MS Neg,100005384,990,260.0234,514186,,,,1.357,1.3488,0.7651,1.2253,0.9101,0.9123,1.5381,1.3802,1.4767,0.8636,0.9629,0.8901,1.0371,0.8015,0.6728,1.5834,1.1072,0.811
1700,octadecadienedioate (C18:2-DC)*,Lipid,"Fatty Acid, Dicarboxylate",61860,LC/MS Neg,100019982,4676,309.2071,,,,,0.7648,0.6135,1.0684,0.6052,0.8869,0.6483,0.6822,1.0021,0.9401,0.9979,1.6475,1.0897,1.0439,1.3873,3.3072,0.6637,1.217,4.5454
1699,octadecenedioate (C18:1-DC),Lipid,"Fatty Acid, Dicarboxylate",61861,LC/MS Neg,100019978,4875,311.2228,9543674,,,,0.8457,0.4227,1.1359,0.6512,1.1192,0.9238,0.9543,1.0435,0.9084,0.9565,1.427,0.8898,1.0899,1.489,2.4167,0.6171,1.8095,4.9683
1918,octadecenedioylcarnitine (C18:1-DC)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)",61865,LC/MS Pos Late,100005996,1180,456.332,,251981-06-3,,,0.4414,0.3636,0.9451,0.8216,1.1049,0.7814,0.8785,1.1123,1.0376,1.0541,1,0.743,0.8221,1.1899,1.7919,0.3636,1.6718,4.194
1852,octanoylcarnitine (C8),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Medium Chain)",33936,LC/MS Pos Late,100001247,950,288.2169,11953814;123701,3671-77-0,C02838,HMDB0000791,0.6877,0.5435,0.847,0.8488,0.7356,1.0346,1.3302,2.0095,1.2667,0.9654,0.6402,0.9425,1.0622,0.8556,1.7748,5.5696,1.2771,1.8999
1744,oleamide,Lipid,"Fatty Acid, Amide",32458,LC/MS Pos Late,1504,1677,282.2791,5283387,301-02-0,C19670,HMDB0002117,1.1848,1.4451,1.8365,0.9471,0.7845,1.3075,0.9104,0.4788,0.9414,0.5996,1.499,0.9619,0.6194,1.0381,1.3407,1.0988,1.208,0.9228
1533,oleate/vaccenate (18:1),Lipid,Long Chain Monounsaturated Fatty Acid,52285,LC/MS Neg,100008930,5655,281.2486,637517;445639;5281127;5282761,,"C01712,C08367,C00712,C21944","HMDB0000207,HMDB0000573,HMDB0003231,HMDB0240219",0.6163,0.3998,0.9881,1.2693,0.5347,1.0119,1.2635,1.3328,0.7292,0.7841,0.6253,1.1612,1.0192,1.1809,0.9864,0.3441,1.3808,1.5202
2159,oleoyl ethanolamide,Lipid,Endocannabinoid,38102,LC/MS Neg,1137,6450,324.2908,5283454,11-58-0;111-58-0,,HMDB0002088,0.4498,0.9296,0.6134,1.0604,0.6127,0.5693,1.0953,1.1875,1.3136,1.5339,0.5659,1.8093,1.7596,1.5501,0.874,0.8625,0.9396,2.1684
2940,oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*,Lipid,Diacylglycerol,54961,LC/MS Pos Late,100010937,2990,660.5562,9543786,,,HMDB0007228,1.1818,1.095,0.878,1.0266,0.8006,0.9078,1.0678,1.4102,1.1292,0.4394,0.6196,0.7121,0.9734,0.6429,1.8199,1.7061,1.1162,0.7118
2926,oleoyl-linoleoyl-glycerol (18:1/18:2) [1],Lipid,Diacylglycerol,46798,LC/MS Pos Late,100002989,3115,636.5562,14275396,106292-55-1,,HMDB0007219,0.751,0.6865,0.607,0.8644,0.9957,1.1366,2.2608,2.0637,2.1188,0.6932,0.3693,0.6398,1.0043,0.947,1.22,2.0068,1.3443,1.1422
2927,oleoyl-linoleoyl-glycerol (18:1/18:2) [2],Lipid,Diacylglycerol,46799,LC/MS Pos Late,100002990,3223,636.5562,71433693,104346-53-4,,HMDB0007219,0.9292,1.1538,0.8759,1.0228,0.9785,1.2776,1.7598,1.4474,1.2514,0.5662,0.7256,0.7407,0.7542,0.7762,1.0215,1.9592,1.2357,0.6547
1886,oleoylcarnitine (C18:1),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",35160,LC/MS Pos Late,100001501,1423,426.3578,6441392,38677-66-6,,HMDB0005065,0.3486,0.3856,0.3842,0.6773,0.6381,0.7015,0.9913,1.2206,1.0087,0.6184,0.6145,1.0692,1.3728,1.0733,1.5164,1.0106,1.2256,2.8487
584,ophthalmate,Amino Acid,Glutathione Metabolism,34592,LC/MS Neg,100001311,919,288.1201,7018721,495-27-2,,HMDB0005765,5.245,7.3065,0.7831,1.1721,0.9819,1.0181,0.7805,0.9554,0.8933,0.9705,1.3746,0.9473,0.5249,0.908,1.0751,9.9963,1.4564,1.4083
487,ornithine,Amino Acid,Urea cycle; Arginine and Proline Metabolism,1493,LC/MS Pos Early,444,2800,133.0972,6262,3184-13-2,C00077,HMDB0000214,0.7551,1.0613,0.8098,1.6672,0.9387,0.6527,0.8663,0.8397,2.06,1.3118,0.714,1.4536,1.1664,1.5315,0.531,1.1421,0.8438,2.3784
4205,orotate,Nucleotide,"Pyrimidine Metabolism, Orotate containing",1505,LC/MS Polar,445,1638.1,155.0098,967,50887-69-9,C00295,HMDB0000226,1.1592,0.5133,1.2456,0.9682,1.2326,0.9252,1.9872,1.0318,1.3398,0.8955,0.7147,0.7385,0.7381,0.8607,0.85,1.0745,1.3225,1.2374
4207,orotidine,Nucleotide,"Pyrimidine Metabolism, Orotate containing",35172,LC/MS Polar,100001416,2250,287.0521,92751,314-50-1,,HMDB0000788,0.7979,0.485,0.7309,0.8011,1.1932,0.6842,2.1643,1.9163,2.2564,1.0817,0.6168,1.029,0.971,0.7223,0.9222,1.3654,1.1781,1.5497
263,oxindolylalanine,Amino Acid,Tryptophan Metabolism,64568,LC/MS Pos Early,100022120,2756,221.0921,20977764,,,,0.88,0.6825,1.088,0.9316,1.3524,0.959,1.2474,1.3966,1.1379,0.8892,0.694,1.0333,0.9435,0.9667,1.0483,0.6627,1.0896,1.7834
225,p-cresol glucuronide*,Amino Acid,Tyrosine Metabolism,48841,LC/MS Neg,100006191,2420,283.0823,154035,17680-99-8,,HMDB0011686,1.0211,0.3919,0.5549,0.8326,0.9789,0.4679,1.1532,0.8584,0.6587,0.8544,3.4776,22.9356,11.318,12.6322,4.4811,0.9602,3.2416,3.7396
4549,p-cresol sulfate,Xenobiotics,Benzoate Metabolism,36103,LC/MS Neg,100001315,2890,187.0071,4615423,3233-57-7,,HMDB0011635,1.0327,0.379,0.8216,1.2189,0.9673,0.4415,0.8178,0.6551,0.7975,0.4766,1.3796,14.025,10.6255,4.8706,3.9081,0.9453,2.3749,3.4563
4507,p-hydroxybenzaldehyde,Xenobiotics,Benzoate Metabolism,17665,LC/MS Neg,1276,2040,121.0295,126,123-08-0,C00633,HMDB0011718,2.6165,6.0345,1.0784,0.6192,0.4804,0.4661,1.4826,1.1168,0.9216,0.4684,1.2269,0.8053,0.38,0.3961,1.4217,3.9235,0.7727,1.4473
1510,palmitate (16:0),Lipid,Long Chain Saturated Fatty Acid,1336,LC/MS Neg,424,5618,255.233,985,57-10-3,C00249,HMDB0000220,0.9098,0.6908,1.1099,1.2366,0.7378,0.9657,1.1213,1.2008,0.8365,0.9469,0.8775,1.1773,1.0281,1.1887,0.9719,0.5693,1.2592,1.3015
1746,palmitoleamide (16:1)*,Lipid,"Fatty Acid, Amide",62438,LC/MS Pos Late,100020753,1554,254.2478,,,,,1.2838,1.5516,1.7729,0.8679,0.8417,1.5207,0.9815,0.5925,0.8983,0.5919,1.9109,0.9696,0.6091,1.0185,1.6621,1.1749,1.1445,0.922
1529,palmitoleate (16:1n7),Lipid,Long Chain Monounsaturated Fatty Acid,33447,LC/MS Neg,452,5475,253.2173,445638,373-49-9,C08362,HMDB0003229,0.46,0.3079,0.7447,1.3598,0.5466,0.8919,1.1496,1.3189,0.7248,0.7858,0.6746,1.3063,1.1081,1.3269,1.1151,0.3333,1.373,1.8364
1885,palmitoleoylcarnitine (C16:1)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)",53223,LC/MS Pos Late,100009406,1357,398.3265,71464547,,,,0.274,0.236,0.3247,0.6665,0.5758,0.5632,0.8921,1.1592,1.1079,0.6041,0.4976,1.1289,1.4076,1.1208,2.759,1.4015,1.244,5.2015
3099,palmitoyl dihydrosphingomyelin (d18:0/16:0)*,Lipid,Dihydrosphingomyelins,52434,LC/MS Pos Late,100008954,2290,705.5905,9939965,,,HMDB0010168,1.1977,1.1071,1.2098,0.9011,1.0811,1.0615,1.1139,1.1592,0.9653,0.9943,0.8154,1.0057,0.9874,0.8968,0.7683,0.9009,1.0485,0.9494
3103,palmitoyl sphingomyelin (d18:1/16:0),Lipid,Sphingomyelins,37506,LC/MS Pos Late,100002107,2168,703.5749,9939941,6254-89-3,,HMDB0010169,1.5067,1.3499,1.3774,1.2295,1.1104,1.2194,0.9951,1.0028,0.8645,0.9593,0.9499,0.9972,1.111,0.9802,0.8223,0.9632,1.1904,0.9248
2907,palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*,Lipid,Diacylglycerol,52634,LC/MS Pos Late,100009055,3197,610.5405,131801744,,,HMDB0007103,1.0902,1.1286,1.2016,0.8313,0.9865,1.0135,2.7849,0.6639,1.2413,0.5134,0.6989,0.6107,0.717,0.6119,1.0541,1.0177,1.2691,0.5606
1864,palmitoylcarnitine (C16),Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",44681,LC/MS Pos Late,100000776,1425,400.3421,461,6865-14-1,C02990,HMDB0000222,0.7414,0.8863,0.7083,0.8884,0.793,0.7478,1.2652,1.2092,1.1814,0.7565,0.866,1.0036,1.2556,0.9964,1.3558,1.0549,1.1971,2.1812
4332,pantoate,Cofactors and Vitamins,Pantothenate and CoA Metabolism,63061,LC/MS Neg,100002613,1143,147.0663,5289105,470-29-1,C00522,,1.8899,3.4857,1.793,1.817,2.0275,1.0343,1.1813,0.9145,0.5616,1.313,1.1881,0.7747,0.4218,0.5865,0.3969,0.7735,0.9657,0.3404
4333,pantothenate (Vitamin B5),Cofactors and Vitamins,Pantothenate and CoA Metabolism,1508,LC/MS Neg,1024,1498.7,218.1034,6613,137-08-6,C00864,HMDB0000210,0.6909,0.7068,0.8519,0.9777,1.2222,0.9839,1.6999,1.363,1.2236,1.0161,1.3796,1.1522,0.7783,0.9421,0.7846,0.9375,1.1887,1.0887
1863,pentadecanoylcarnitine (C15)*,Lipid,"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)",57522,LC/MS Pos Late,100015842,1362,386.3265,123132011,,,HMDB0062517,0.6756,0.5568,0.511,0.6038,0.615,0.9046,1.0061,1.1522,0.9335,0.9258,1.1885,0.9939,1.3283,1.1905,1.6937,1.2882,1.322,3.9848
6419,pentose acid*,Partially Characterized Molecules,Partially Characterized Molecules,63264,LC/MS Polar,100021467,2180,165.0405,7991,,C00803,HMDB0000892,1.9542,2.6219,1.1054,0.7954,1.6339,0.8946,2.1922,1.1207,1.7121,1.124,0.6014,0.8438,0.6004,0.7156,0.5457,1.7247,0.8315,0.8574
191,phenol glucuronide,Amino Acid,Tyrosine Metabolism,52747,LC/MS Neg,100006679,1800,269.0667,87235,17685-05-1,,HMDB0060014,0.7128,1.27,0.2103,0.6853,0.7738,0.7538,1.5135,0.4035,0.4535,1.9439,3.925,1.7847,1.4555,1.9643,1.1963,1.8476,0.5219,0.8037
190,phenol sulfate,Amino Acid,Tyrosine Metabolism,32553,LC/MS Neg,100001510,2156,172.9914,74426,937-34-8,C02180,HMDB0060015,0.8474,1.0265,0.5348,0.9082,0.9645,0.8745,1.2368,0.4863,0.7865,1.2804,1.7549,1.4401,1.3377,1.2853,1.2896,1.1624,0.6581,0.9735
155,phenylacetate,Amino Acid,Phenylalanine Metabolism,57745,LC/MS Neg,100000011,2150,91.0554,999,103-82-2,C07086,HMDB0000209,0.3201,0.4644,0.5947,0.2512,0.6228,0.3125,1.2731,0.7269,0.4791,1.8043,4.4116,2.9381,2.7891,2.7001,2.1357,0.7163,1.979,2.6836
1184,phenylacetylcarnitine,Peptide,Acetylated Peptides,48425,LC/MS Pos Early,100006108,3092,280.1543,101724840,287108-21-8,,,0.6799,0.6799,0.6799,0.6799,0.6799,0.6799,0.7711,0.6799,0.6799,0.6799,0.6799,1.0239,0.9761,0.6799,1.6645,0.6799,0.6799,1.5222
1187,phenylacetylglutamine,Peptide,Acetylated Peptides,35126,LC/MS Neg,100001417,2330,263.1037,92258,28047-15-6,C04148,HMDB0006344,0.5759,0.6204,0.5759,0.5759,0.5759,0.5759,0.5759,0.5759,0.5759,0.5759,1.0052,1.2355,0.5759,0.8,0.5759,1,1.1377,0.5759
1190,phenylacetylglycine,Peptide,Acetylated Peptides,33945,LC/MS Neg,100001275,2375,192.0666,68144,500-98-1,C05598,HMDB0000821,0.7787,1.2256,0.3302,0.9709,0.4885,0.2978,1.3232,0.8972,0.437,1.0291,2.7612,1.6886,1.6022,1.4711,0.7793,2.3534,1.7839,0.4823
1197,phenylacetyltaurine,Peptide,Acetylated Peptides,63154,LC/MS Neg,100008932,2494,242.0493,2179693,33953-90-1,,,1.1491,2.1227,0.4934,0.307,0.4836,0.2778,1.3581,0.6683,0.5502,0.8509,3.698,1.5819,1.485,1.2784,0.5686,4.2257,1.4789,0.5975
140,phenylalanine,Amino Acid,Phenylalanine Metabolism,64,LC/MS Pos Early,460,2878,166.0863,6140,63-91-2,C00079,HMDB0000159,0.9915,0.9151,1.1528,0.9883,1.0261,1.0463,0.984,1.0085,0.7765,0.9114,1.0173,0.9561,0.8033,0.9023,1.0811,1.0667,1.0302,1.25
151,phenyllactate (PLA),Amino Acid,Phenylalanine Metabolism,22130,LC/MS Neg,100000774,2208,165.0557,3848,828-01-3,C05607,"HMDB0000779,HMDB0000563",0.9733,0.8117,0.6007,1.0357,1.3683,0.9586,1.3137,1.0267,1.3087,0.6357,0.7542,0.5528,0.9416,0.7753,1.0436,1.4576,1.361,1.9943
4557,phenylpropionylglycine,Xenobiotics,Benzoate Metabolism,35434,LC/MS Neg,100001591,2945,206.0823,152323,56613-60-6,,HMDB0000860,3.7944,6.8421,0.6536,1.1563,0.9383,0.5378,2.1502,1.0617,1.3355,0.6434,1.3545,0.5475,0.6245,0.5646,0.9207,35.775,1.5627,0.2807
150,phenylpyruvate,Amino Acid,Phenylalanine Metabolism,566,LC/MS Neg,241,2515,163.0401,997,156-06-9,C00166,HMDB0000205,0.9768,1.4572,1.0968,1.3249,1.0265,0.8405,1.3911,0.6874,0.7851,0.8734,0.9041,1.0232,0.7717,0.6721,0.9723,2.1959,1.0859,1.4645
1468,phosphate,Energy,Oxidative Phosphorylation,42109,LC/MS Pos Early,461,576,98.9842,1061,7664-38-2,C00009,HMDB0001429,0.8211,0.7678,0.758,1.0834,0.9961,1.0547,0.8931,1.0339,1.1102,1.0231,0.8996,0.9397,0.8506,0.9211,1.0772,1.0039,1.1076,1.1973
1238,phosphoenolpyruvate (PEP),Carbohydrate,"Glycolysis, Gluconeogenesis, and Pyruvate Metabolism",597,LC/MS Pos Early,463,585,168.9897,1005,10526-80-4,C00074,HMDB0000263,1.5178,2.0277,0.8391,0.7046,0.9615,0.8653,0.9593,1.9658,1.3458,1.1454,0.7966,1.2782,0.5503,0.4671,1.0878,1.5469,0.6942,1.0385
2238,phosphoethanolamine (PE),Lipid,Phospholipid Metabolism,1600,LC/MS Pos Early,1026,700,142.0264,1015,1071-23-4,C00346,HMDB0000224,0.6007,0.4763,1.0324,0.9676,1.7724,1.128,0.9592,4.2844,2.7287,2.2857,0.885,1.7538,0.7862,0.9244,0.8276,0.465,1.4178,2.0316
